# exposure_start_timestamp_us, exposure_end_timestamp_us
41424200123, 41424200588
41424250137, 41424250602
41424300134, 41424300599
41424350139, 41424350604
41424400140, 41424400605
41424450141, 41424450606
41424500143, 41424500608
41424550124, 41424550589
41424600141, 41424600606
41424650146, 41424650611
41424700147, 41424700612
41424750129, 41424750594
41424800130, 41424800595
41424850135, 41424850600
41424900152, 41424900617
41424950133, 41424950598
41425000087, 41425000552
41425050120, 41425050585
41425100113, 41425100578
41425150138, 41425150603
41425200131, 41425200601
41425250137, 41425250607
41425300118, 41425300588
41425350119, 41425350589
41425400120, 41425400590
41425450141, 41425450611
41425500143, 41425500613
41425550144, 41425550614
41425600145, 41425600615
41425650146, 41425650616
41425700127, 41425700597
41425750145, 41425750615
41425800150, 41425800620
41425850151, 41425850621
41425900152, 41425900622
41425950153, 41425950623
41426000087, 41426000557
41426050112, 41426050588
41426100129, 41426100605
41426150126, 41426150602
41426200119, 41426200600
41426250133, 41426250609
41426300134, 41426300610
41426350131, 41426350607
41426400132, 41426400608
41426450133, 41426450609
41426500139, 41426500609
41426550140, 41426550610
41426600141, 41426600606
41426650142, 41426650607
41426700143, 41426700608
41426750145, 41426750610
41426800146, 41426800611
41426850147, 41426850612
41426900144, 41426900609
41426950145, 41426950610
41427000083, 41427000548
41427050116, 41427050581
41427100109, 41427100574
41427150130, 41427150595
41427200115, 41427200580
41427250125, 41427250595
41427300130, 41427300606
41427350131, 41427350612
41427400132, 41427400618
41427450133, 41427450619
41427500131, 41427500623
41427550128, 41427550625
41427600129, 41427600632
41427650130, 41427650633
41427700131, 41427700639
41427750133, 41427750641
41427800130, 41427800638
41427850131, 41427850639
41427900132, 41427900640
41427950133, 41427950641
41428000079, 41428000587
41428050112, 41428050625
41428100129, 41428100642
41428150114, 41428150627
41428200111, 41428200624
41428250124, 41428250637
41428300125, 41428300638
41428350123, 41428350636
41428400124, 41428400637
41428450121, 41428450634
41428500126, 41428500639
41428550123, 41428550636
41428600128, 41428600641
41428650121, 41428650634
41428700123, 41428700636
41428750128, 41428750641
41428800129, 41428800637
41428850130, 41428850633
41428900131, 41428900628
41428950128, 41428950620
41429000078, 41429000564
41429050119, 41429050600
41429100112, 41429100588
41429150109, 41429150585
41429200122, 41429200592
41429250112, 41429250582
41429300113, 41429300578
41429350114, 41429350574
41429400119, 41429400573
41429450120, 41429450574
41429500114, 41429500568
41429550119, 41429550573
41429600120, 41429600569
41429650121, 41429650570
41429700122, 41429700566
41429750128, 41429750572
41429800125, 41429800563
41429850126, 41429850564
41429900131, 41429900564
41429950132, 41429950565
41430000078, 41430000506
41430050111, 41430050539
41430100120, 41430100548
41430150121, 41430150543
41430200118, 41430200540
41430250108, 41430250525
41430300109, 41430300526
41430350138, 41430350555
41430400131, 41430400548
41430450132, 41430450549
41430500114, 41430500526
41430550115, 41430550527
41430600120, 41430600532
41430650137, 41430650549
41430700138, 41430700544
41430750140, 41430750546
41430800141, 41430800547
41430850122, 41430850528
41430900123, 41430900529
41430950144, 41430950550
41431000074, 41431000486
41431050107, 41431050519
41431100100, 41431100512
41431150121, 41431150538
41431200114, 41431200531
41431250124, 41431250541
41431300105, 41431300522
41431350106, 41431350523
41431400111, 41431400528
41431450112, 41431450534
41431500114, 41431500536
41431550111, 41431550539
41431600112, 41431600545
41431650117, 41431650555
41431700118, 41431700556
41431750124, 41431750568
41431800117, 41431800566
41431850122, 41431850576
41431900123, 41431900583
41431950128, 41431950593
41432000074, 41432000544
41432050107, 41432050583
41432100116, 41432100597
41432150117, 41432150603
41432200114, 41432200606
41432250104, 41432250596
41432300105, 41432300602
41432350110, 41432350613
41432400127, 41432400635
41432450108, 41432450621
41432500110, 41432500629
41432550115, 41432550639
41432600120, 41432600655
41432650121, 41432650661
41432700118, 41432700663
41432750120, 41432750671
41432800121, 41432800672
41432850126, 41432850677
41432900131, 41432900682
41432950132, 41432950688
41433000070, 41433000631
41433050111, 41433050678
41433100104, 41433100676
41433150101, 41433150678
41433200114, 41433200702
41433250104, 41433250697
41433300105, 41433300709
41433350110, 41433350719
41433400111, 41433400731
41433450112, 41433450737
41433500118, 41433500754
41433550111, 41433550758
41433600112, 41433600764
41433650117, 41433650775
41433700118, 41433700781
41433750124, 41433750792
41433800125, 41433800799
41433850122, 41433850796
41433900127, 41433900801
41433950128, 41433950802
41434000070, 41434000744
41434050107, 41434050781
41434100124, 41434100798
41434150117, 41434150791
41434200110, 41434200778
41434250100, 41434250763
41434300105, 41434300763
41434350106, 41434350764
41434400123, 41434400781
41434450104, 41434450762
41434500106, 41434500758
41434550111, 41434550763
41434600112, 41434600770
41434650113, 41434650776
41434700130, 41434700798
41434750112, 41434750786
41434800113, 41434800792
41434850114, 41434850793
41434900119, 41434900798
41434950120, 41434950799
41435000070, 41435000749
41435050107, 41435050791
41435100096, 41435100775
41435150097, 41435150776
41435200106, 41435200785
41435250104, 41435250783
41435300101, 41435300780
41435350106, 41435350785
41435400111, 41435400790
41435450112, 41435450791
41435500118, 41435500797
41435550115, 41435550789
41435600116, 41435600784
41435650113, 41435650781
41435700114, 41435700782
41435750116, 41435750784
41435800121, 41435800789
41435850114, 41435850782
41435900115, 41435900783
41435950120, 41435950783
41436000066, 41436000724
41436050095, 41436050753
41436100112, 41436100770
41436150105, 41436150763
41436200110, 41436200762
41436250116, 41436250763
41436300117, 41436300764
41436350118, 41436350765
41436400119, 41436400766
41436450116, 41436450763
41436500118, 41436500765
41436550119, 41436550766
41436600116, 41436600763
41436650117, 41436650764
41436700118, 41436700765
41436750116, 41436750768
41436800117, 41436800775
41436850114, 41436850777
41436900115, 41436900789
41436950116, 41436950800
41437000066, 41437000761
41437050095, 41437050801
41437100116, 41437100832
41437150101, 41437150828
41437200098, 41437200836
41437250115, 41437250863
41437300112, 41437300871
41437350114, 41437350878
41437400115, 41437400885
41437450116, 41437450880
41437500117, 41437500881
41437550118, 41437550882
41437600115, 41437600879
41437650116, 41437650880
41437700118, 41437700882
41437750119, 41437750883
41437800120, 41437800884
41437850121, 41437850880
41437900118, 41437900872
41437950119, 41437950867
41438000061, 41438000799
41438050098, 41438050830
41438100091, 41438100818
41438150104, 41438150826
41438200097, 41438200819
41438250091, 41438250813
41438300096, 41438300818
41438350097, 41438350819
41438400098, 41438400820
41438450115, 41438450837
41438500097, 41438500824
41438550098, 41438550830
41438600103, 41438600841
41438650104, 41438650847
41438700105, 41438700853
41438750103, 41438750857
41438800104, 41438800863
41438850105, 41438850859
41438900110, 41438900864
41438950111, 41438950865
41439000061, 41439000815
41439050094, 41439050848
41439100087, 41439100841
41439150108, 41439150862
41439200105, 41439200859
41439250091, 41439250845
41439300116, 41439300870
41439350113, 41439350861
41439400094, 41439400837
41439450095, 41439450827
41439500097, 41439500819
41439550102, 41439550818
41439600119, 41439600825
41439650100, 41439650800
41439700101, 41439700796
41439750103, 41439750793
41439800104, 41439800794
41439850109, 41439850799
41439900126, 41439900816
41439950127, 41439950817
41440000057, 41440000747
41440050090, 41440050780
41440100083, 41440100773
41440150108, 41440150798
41440200097, 41440200787
41440250107, 41440250797
41440300088, 41440300778
41440350093, 41440350783
41440400094, 41440400784
41440450119, 41440450814
41440500113, 41440500813
41440550094, 41440550794
41440600095, 41440600795
41440650100, 41440650806
41440700101, 41440700812
41440750123, 41440750834
41440800120, 41440800831
41440850121, 41440850832
41440900122, 41440900833
41440950123, 41440950834
41441000057, 41441000768
41441050090, 41441050801
41441100083, 41441100794
41441150104, 41441150815
41441200097, 41441200808
41441250107, 41441250818
41441300108, 41441300824
41441350105, 41441350821
41441400110, 41441400832
41441450111, 41441450833
41441500113, 41441500835
41441550094, 41441550816
41441600099, 41441600821
41441650116, 41441650838
41441700097, 41441700819
41441750099, 41441750821
41441800104, 41441800826
41441850105, 41441850821
41441900106, 41441900817
41441950103, 41441950809
41442000057, 41442000757
41442050090, 41442050785
41442100083, 41442100773
41442150084, 41442150768
41442200097, 41442200776
41442250107, 41442250775
41442300108, 41442300771
41442350089, 41442350747
41442400090, 41442400742
41442450091, 41442450738
41442500113, 41442500755
41442550094, 41442550730
41442600099, 41442600730
41442650100, 41442650725
41442700101, 41442700721
41442750103, 41442750723
41442800100, 41442800715
41442850101, 41442850710
41442900106, 41442900710
41442950107, 41442950706
41443000053, 41443000641
41443050086, 41443050663
41443100099, 41443100666
41443150096, 41443150652
41443200089, 41443200634
41443250099, 41443250634
41443300100, 41443300624
41443350097, 41443350610
41443400098, 41443400601
41443450099, 41443450591
41443500101, 41443500582
41443550106, 41443550576
41443600107, 41443600567
41443650104, 41443650553
41443700109, 41443700547
41443750115, 41443750543
41443800116, 41443800533
41443850117, 41443850529
41443900118, 41443900519
41443950115, 41443950511
41444000053, 41444000438
41444050086, 41444050466
41444100103, 41444100472
41444150100, 41444150464
41444200093, 41444200451
41444250087, 41444250440
41444300092, 41444300439
41444350093, 41444350435
41444400094, 41444400431
41444450099, 41444450430
41444500093, 41444500419
41444550098, 41444550419
41444600099, 41444600414
41444650104, 41444650414
41444700105, 41444700410
41444750111, 41444750410
41444800108, 41444800402
41444850109, 41444850398
41444900110, 41444900399
41444950115, 41444950398
41445000049, 41445000327
41445050090, 41445050363
41445100075, 41445100348
41445150100, 41445150373
41445200093, 41445200366
41445250078, 41445250351
41445300079, 41445300352
41445350085, 41445350358
41445400082, 41445400355
41445450087, 41445450360
41445500088, 41445500361
41445550093, 41445550366
41445600098, 41445600371
41445650099, 41445650372
41445700101, 41445700374
41445750106, 41445750379
41445800111, 41445800384
41445850112, 41445850385
41445900113, 41445900386
41445950106, 41445950384
41446000048, 41446000326
41446050089, 41446050372
41446100082, 41446100371
41446150087, 41446150381
41446200092, 41446200391
41446250098, 41446250403
41446300099, 41446300409
41446350080, 41446350395
41446400081, 41446400402
41446450082, 41446450413
41446500088, 41446500425
41446550105, 41446550447
41446600086, 41446600433
41446650087, 41446650445
41446700092, 41446700456
41446750094, 41446750468
41446800099, 41446800479
41446850092, 41446850482
41446900097, 41446900493
